n,k,kn,gain
500,96,0.192,0.0040512982554876675
500,96,0.192,0.009126388075655578
500,96,0.192,0.020906362308536985
500,96,0.192,0.016679976201854463
500,96,0.192,0.017328732083962073
500,96,0.192,0.012479743037478175
500,96,0.192,0.01971707726363725
500,96,0.192,0.01850031582139655
500,96,0.192,0.01110482357721565
500,96,0.192,0.005965697426267957
500,96,0.192,0.012460710848269718
500,96,0.192,0.013630129334804564
500,96,0.192,0.0149218560315163
500,96,0.192,0.014374784088163506
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,1,0.001,0.0
1000,2,0.002,-0.02056534330130383
1000,2,0.002,-0.00025144010590705257
1000,2,0.002,-0.01030057925848804
1000,2,0.002,-0.008673549417971382
1000,2,0.002,-0.019989328769388692
1000,2,0.002,-0.024899966884171842
1000,2,0.002,-0.0031458258622110713
1000,2,0.002,0.00015723117896870864
1000,2,0.002,0.0009275895936048939
1000,2,0.002,-0.02454069182620361
1000,2,0.002,-0.02079443025439054
1000,2,0.002,-0.0066667826449271494
1000,2,0.002,-0.03929638394659157
1000,2,0.002,0.0004883863970115976
1000,2,0.002,-0.031001810812897823
1000,2,0.002,-0.005932810249482501
1000,2,0.002,-0.00824911193716188
1000,2,0.002,-0.0026436295591307224
1000,2,0.002,-0.02581074935282296
1000,2,0.002,-0.008802574390659013
1000,2,0.002,-0.004766671232660169
1000,2,0.002,-0.0015579776179345806
1000,2,0.002,-0.017150508526577735
1000,2,0.002,6.303452097106144e-05
1000,2,0.002,-0.0057100327945057705
1000,2,0.002,0.0005648436891261821
1000,2,0.002,-0.004924971260348021
1000,2,0.002,-0.01768798731911364
1000,2,0.002,-0.004985283122837525
1000,2,0.002,-0.0018464472934027198
1000,2,0.002,-0.00031025403519552297
1000,2,0.002,-0.005897591109093325
1000,2,0.002,-0.006929770794582901
1000,2,0.002,-0.015571807494879464
1000,2,0.002,-0.010888664501932876
1000,2,0.002,-0.03807441919915866
1000,2,0.002,-0.00904054288469952
1000,2,0.002,-0.05183271532650646
1000,2,0.002,-0.032861376879349424
1000,2,0.002,5.0333006346992004e-05
1000,3,0.003,-0.023094650650450965
1000,3,0.003,-0.022389246860622103
1000,3,0.003,-0.003818158382953407
1000,3,0.003,-0.02238938463486362
1000,3,0.003,-0.0005157000670147904
1000,3,0.003,-0.015191489871387798
1000,3,0.003,-0.012079694299885646
1000,3,0.003,-0.012240763788935016
1000,3,0.003,-0.0036992092702960444
1000,3,0.003,0.0004820040431119943
1000,3,0.003,-0.009668345361193653
1000,3,0.003,-0.013417704625794058
1000,3,0.003,-0.030218485407656426
1000,3,0.003,-0.006032772648387474
1000,3,0.003,-0.020151047192872307
1000,3,0.003,-0.029436813982334276
1000,3,0.003,-0.0011296239778185169
1000,3,0.003,-0.002567779541574833
1000,3,0.003,-0.02862446518215056
1000,3,0.003,-0.005123933743129805
1000,3,0.003,-0.006592477031187927
1000,3,0.003,-0.008022723519205854
1000,3,0.003,-0.02419798442761617
1000,3,0.003,-0.003241902733510049
1000,3,0.003,-0.01107583144046631
1000,3,0.003,-0.009191735935280332
1000,3,0.003,0.00021214496915467063
1000,3,0.003,-0.0042125818359677325
1000,3,0.003,-0.006397991566346628
1000,3,0.003,-0.003957258124725582
1000,3,0.003,-0.009906650864917155
1000,3,0.003,-0.0017727786981401872
1000,3,0.003,-0.020544743283259115
1000,3,0.003,-0.019232446248926338
1000,3,0.003,-0.005109654440327571
1000,3,0.003,-0.033975318004607125
1000,3,0.003,-0.003050254613312209
1000,3,0.003,-0.0030613767157869898
1000,3,0.003,-0.0003377658335471101
1000,3,0.003,-0.01263511994587685
1000,4,0.004,-0.010694591352045424
1000,4,0.004,-0.002463143175273852
1000,4,0.004,-0.011732166267969968
1000,4,0.004,-0.021807484821638023
1000,4,0.004,-0.009967068235294474
1000,4,0.004,-0.0017824880750695882
1000,4,0.004,-0.006554374475176039
1000,4,0.004,-0.007887755169050992
1000,4,0.004,-0.012774944013359102
1000,4,0.004,-0.004584608726017958
1000,4,0.004,-0.011857269341091936
1000,4,0.004,-0.01021731794147257
1000,4,0.004,-0.024108309721342536
1000,4,0.004,-0.0063709463759586415
1000,4,0.004,-0.0025418637187668014
1000,4,0.004,-0.003252829319708106
1000,4,0.004,-0.005900722746674247
1000,4,0.004,-0.0009854325108222817
1000,4,0.004,-0.019540424760798647
1000,4,0.004,0.0026789622081060394
1000,4,0.004,-0.0034733788421725253
1000,4,0.004,-0.004553716626810422
1000,4,0.004,-0.005624202680896417
1000,4,0.004,-0.01004730093406564
1000,4,0.004,-4.448734966167045e-05
1000,4,0.004,-0.029469910343168704
1000,4,0.004,-0.02796197337095574
1000,4,0.004,-0.02703682296402604
1000,4,0.004,-0.027664539635523178
1000,4,0.004,-0.009271630861382774
1000,4,0.004,-0.009097737530006755
1000,4,0.004,-0.014996103275631278
1000,4,0.004,-0.022803586455369784
1000,4,0.004,-0.021287927661437056
1000,4,0.004,-0.00554387172818166
1000,4,0.004,-0.025266360255138565
1000,4,0.004,-0.0197740549927633
1000,4,0.004,-0.031224119473649226
1000,4,0.004,-0.007380043499704947
1000,4,0.004,-0.01004621183832366
1000,6,0.006,-0.010003506590445743
1000,6,0.006,-0.0037704291946871193
1000,6,0.006,-0.0006174834323720013
1000,6,0.006,-0.02320228019984566
1000,6,0.006,-0.009583776248507314
1000,6,0.006,-0.002217351350077501
1000,6,0.006,-0.004216216643342652
1000,6,0.006,-0.0005019742478352685
1000,6,0.006,-0.004833552623758786
1000,6,0.006,-0.0018708948094077749
1000,6,0.006,-0.01804709947067551
1000,6,0.006,-0.0160652923691329
1000,6,0.006,-0.0017608842007462155
1000,6,0.006,-0.010888504152879841
1000,6,0.006,-0.01775322144458724
1000,6,0.006,-0.010263795566385236
1000,6,0.006,-0.01327229416031217
1000,6,0.006,-0.008643309824664103
1000,6,0.006,-0.002066526403918023
1000,6,0.006,-0.004354848656785704
1000,6,0.006,-0.012466600621474921
1000,6,0.006,-0.01478484952672754
1000,6,0.006,-0.010538630683078198
1000,6,0.006,-0.009486403083691586
1000,6,0.006,-0.015180245933823389
1000,6,0.006,-0.0034001093605797728
1000,6,0.006,-0.027765612098303416
1000,6,0.006,-0.0032337444811688654
1000,6,0.006,-0.011991618258858139
1000,6,0.006,-0.020276449781792105
1000,6,0.006,-0.009349181031635512
1000,6,0.006,-0.004017801511110641
1000,6,0.006,-0.008095663640013795
1000,6,0.006,-0.0018085759772667465
1000,6,0.006,-0.01070719384419333
1000,6,0.006,-0.009330880717817291
1000,6,0.006,-0.0060953619098055856
1000,6,0.006,-0.005896198963850907
1000,6,0.006,0.0007404392463628007
1000,6,0.006,-0.010518120287268173
1000,8,0.008,-0.010999825798998775
1000,8,0.008,-0.004005014824865094
1000,8,0.008,-0.01099150242903807
1000,8,0.008,-0.015595515537374705
1000,8,0.008,-0.005285481045136375
1000,8,0.008,-0.0030107117455322463
1000,8,0.008,-0.010851077617069882
1000,8,0.008,-0.009946014049662388
1000,8,0.008,-0.007059888385737789
1000,8,0.008,-0.01524670418281332
1000,8,0.008,-0.005360760654770758
1000,8,0.008,-0.007460522222258237
1000,8,0.008,-0.0038478740504566122
1000,8,0.008,-0.01986832910834302
1000,8,0.008,-0.00016325859259730402
1000,8,0.008,-0.003607847386393692
1000,8,0.008,-0.0073079203619707545
1000,8,0.008,-0.013667145354871568
1000,8,0.008,-0.0009880895600355433
1000,8,0.008,-0.001856450155195255
1000,8,0.008,-0.006959167155464685
1000,8,0.008,-0.01301695428989269
1000,8,0.008,-0.008052699637917049
1000,8,0.008,-0.016476304523355245
1000,8,0.008,-0.015365437110808455
1000,8,0.008,-0.00024169658234163283
1000,8,0.008,-0.005293211588357938
1000,8,0.008,-0.008385327038968715
1000,8,0.008,-0.008173857005531915
1000,8,0.008,-0.006456156430046489
1000,8,0.008,-0.014234063470645764
1000,8,0.008,-0.006646468502992053
1000,8,0.008,-0.011354795840400167
1000,8,0.008,-0.011330253656506306
1000,8,0.008,-0.008254362893401535
1000,8,0.008,-0.008007935735491967
1000,8,0.008,-0.015259167837480658
1000,8,0.008,-0.005006147317238807
1000,8,0.008,-0.012813566202576399
1000,8,0.008,-0.004369910450392367
1000,12,0.012,-0.0014429645106824318
1000,12,0.012,-0.004308877335131356
1000,12,0.012,-0.00035385010755745183
1000,12,0.012,-0.0137999910298785
1000,12,0.012,-0.0005533078512712231
1000,12,0.012,-0.002323183983712618
1000,12,0.012,-0.002932820989992202
1000,12,0.012,-0.00362798472841247
1000,12,0.012,-0.00744497403039901
1000,12,0.012,-0.0025045239169194655
1000,12,0.012,-0.0063972104746547465
1000,12,0.012,-0.007592545650227267
1000,12,0.012,-0.004636982312697879
1000,12,0.012,-0.010347809595590451
1000,12,0.012,-0.0013304969537925038
1000,12,0.012,-0.0024543497194545183
1000,12,0.012,-0.006673677646777787
1000,12,0.012,-0.0035752966398460706
1000,12,0.012,-0.004762852497310677
1000,12,0.012,-0.003949333834331659
1000,12,0.012,-0.00023410730832651439
1000,12,0.012,-0.011388520481850128
1000,12,0.012,-0.02097460347496921
1000,12,0.012,-0.011544488751435544
1000,12,0.012,-0.0030931831562164835
1000,12,0.012,-0.006470367546271227
1000,12,0.012,-0.0020633226694787288
1000,12,0.012,-0.003977436668371137
1000,12,0.012,-0.0019175564560262592
1000,12,0.012,-0.0012054831058588844
1000,12,0.012,-0.001106719309465598
1000,12,0.012,-0.003378044011919934
1000,12,0.012,-0.002717524448676012
1000,12,0.012,-0.006190571436879011
1000,12,0.012,-0.01113055605319102
1000,12,0.012,-0.0038640711977266373
1000,12,0.012,-0.003764668993742837
1000,12,0.012,-0.008684908683850745
1000,12,0.012,-0.016914895198376356
1000,12,0.012,-0.00018346248793782438
1000,16,0.016,-0.007105926227875037
1000,16,0.016,-0.002180437392315493
1000,16,0.016,-0.0037021118327564273
1000,16,0.016,-0.003824052948292911
1000,16,0.016,0.004348317886077202
1000,16,0.016,-0.00019860876641086822
1000,16,0.016,-0.0028160630480199567
1000,16,0.016,-0.004051348852900649
1000,16,0.016,-0.005927224979200174
1000,16,0.016,-0.004657841911357652
1000,16,0.016,-0.0032536230288972012
1000,16,0.016,0.0015620745622277887
1000,16,0.016,-0.0047658958160207154
1000,16,0.016,0.003292602795170352
1000,16,0.016,-0.0005679156709574307
1000,16,0.016,-0.001536809094192182
1000,16,0.016,-0.0033238011269295376
1000,16,0.016,-0.0014014032538242072
1000,16,0.016,-0.0036350778750292023
1000,16,0.016,-0.0035947884319465495
1000,16,0.016,-0.004563493759399406
1000,16,0.016,-0.01000414858657056
1000,16,0.016,0.00039473822610186504
1000,16,0.016,0.001081185185670297
1000,16,0.016,0.0025478333006832554
1000,16,0.016,-0.0012492792923426421
1000,16,0.016,0.007000648086202932
1000,16,0.016,-8.014560112956648e-05
1000,16,0.016,0.0004413893471885144
1000,16,0.016,-0.002030552243971584
1000,16,0.016,-0.00490904537178577
1000,16,0.016,-0.006516253835490593
1000,16,0.016,-0.0009768351700557565
1000,16,0.016,-0.0061441988304963835
1000,16,0.016,-6.663579811166942e-05
1000,16,0.016,-0.0010155349960987436
1000,16,0.016,-0.0009335115594847343
1000,16,0.016,-0.001861463747599379
1000,16,0.016,-0.0021115223689539553
1000,16,0.016,-0.004396736823264635
1000,24,0.024,-0.0020223239709870056
1000,24,0.024,-0.0011520411720550294
1000,24,0.024,0.003006565732507571
1000,24,0.024,-0.005840361607703071
1000,24,0.024,-0.004155411655835883
1000,24,0.024,0.0009376443429313652
1000,24,0.024,-0.0017489841118437655
1000,24,0.024,0.003455042650263973
1000,24,0.024,0.0009100788403004212
1000,24,0.024,-0.00019663093903388162
1000,24,0.024,0.003700813371506073
1000,24,0.024,0.0013734021625739778
1000,24,0.024,0.003814669282065475
1000,24,0.024,0.001264174894615
1000,24,0.024,-0.0005538997389645806
1000,24,0.024,-0.0033662018383348036
1000,24,0.024,0.0031898937036019537
1000,24,0.024,-0.0002557523205897194
1000,24,0.024,0.002330329829446809
1000,24,0.024,-0.00027244902750217515
1000,24,0.024,-0.0015795433756176647
1000,24,0.024,-0.0019128951910847292
1000,24,0.024,0.003566100545720874
1000,24,0.024,0.0016085773365556721
1000,24,0.024,-0.0023928392224704664
1000,24,0.024,-0.00031783763285814226
1000,24,0.024,-0.001498616216119908
1000,24,0.024,-1.911474328558649e-05
1000,24,0.024,0.00539133780748563
1000,24,0.024,0.0051991724731262345
1000,24,0.024,8.668775146486452e-05
1000,24,0.024,-0.0026870382337748633
1000,24,0.024,0.0022287075675477275
1000,24,0.024,8.0976488527007e-05
1000,24,0.024,0.0017876488084709319
1000,24,0.024,-0.0023397893789952606
1000,24,0.024,-0.0020221826841705925
1000,24,0.024,-0.0005154704283464873
1000,24,0.024,0.004005687687318349
1000,24,0.024,0.0009347125538082257
1000,32,0.032,0.004198390753200831
1000,32,0.032,0.008477805640243863
1000,32,0.032,0.0041427887138328345
1000,32,0.032,0.0043207618132591885
1000,32,0.032,0.0034021599662655277
1000,32,0.032,0.0056687235544050085
1000,32,0.032,0.003754734219871103
1000,32,0.032,0.004457386393601159
1000,32,0.032,-0.0017026932524976668
1000,32,0.032,0.0010808591966447456
1000,32,0.032,0.0008410647178606623
1000,32,0.032,0.0033728779583093726
1000,32,0.032,0.005790393753948242
1000,32,0.032,-0.0021919590417136536
1000,32,0.032,0.001616171705548286
1000,32,0.032,0.002233631757367016
1000,32,0.032,0.00553245722042045
1000,32,0.032,0.0021885690796101254
1000,32,0.032,0.002766465687896291
1000,32,0.032,0.0036398771166038513
1000,32,0.032,-0.0029212957342279466
1000,32,0.032,0.004066547418580646
1000,32,0.032,0.004135754467872121
1000,32,0.032,0.002547093921603405
1000,32,0.032,0.005125866631968512
1000,32,0.032,0.006419584167087211
1000,32,0.032,0.0029126155138666787
1000,32,0.032,0.004441648461381509
1000,32,0.032,-0.0007998399422012858
1000,32,0.032,0.0026580172221010168
1000,32,0.032,0.004946218728534235
1000,32,0.032,0.0008342156854972416
1000,32,0.032,0.00042976062479682664
1000,32,0.032,0.007814198143110573
1000,32,0.032,0.003339396356764779
1000,32,0.032,0.0009371411633938287
1000,32,0.032,0.0033281859383087475
1000,32,0.032,0.0010992754244888991
1000,32,0.032,2.297520479310755e-05
1000,32,0.032,0.0017530093574400496
1000,48,0.048,0.0028396637663077318
1000,48,0.048,0.004745325018692292
1000,48,0.048,0.0027125909344396515
1000,48,0.048,0.00555838115830426
1000,48,0.048,0.007549568488308567
1000,48,0.048,0.0032631025970968897
1000,48,0.048,0.0044581102727754285
1000,48,0.048,0.0006366810674660051
1000,48,0.048,0.0036963030133872476
1000,48,0.048,0.007823787758213518
1000,48,0.048,0.006010500130762542
1000,48,0.048,0.00209120074388347
1000,48,0.048,0.0059702383831186645
1000,48,0.048,0.0021396608081801216
1000,48,0.048,0.0015301035863736212
1000,48,0.048,0.004658065782922494
1000,48,0.048,0.0018061139966825679
1000,48,0.048,0.0009189178002545484
1000,48,0.048,0.005603893111380098
1000,48,0.048,0.0014712227179832782
1000,48,0.048,0.001434713903704865
1000,48,0.048,0.006347556705010526
1000,48,0.048,-0.0017593456024688758
1000,48,0.048,-0.002953455281202777
1000,48,0.048,0.007634658889702106
1000,48,0.048,0.002435562718432538
1000,48,0.048,0.0067823276833595125
1000,48,0.048,0.005742605741207385
1000,48,0.048,0.006399722695957677
1000,48,0.048,-0.0012188784177603051
1000,48,0.048,0.004910928636193912
1000,48,0.048,0.0030744318419066996
1000,48,0.048,0.002117302658424969
1000,48,0.048,0.004883086797605851
1000,48,0.048,0.005482739831934091
1000,48,0.048,0.006907169918404454
1000,48,0.048,-6.319407570948288e-05
1000,48,0.048,0.0017958421621680487
1000,48,0.048,0.005282081738666566
1000,48,0.048,0.0014275349603551923
1000,64,0.064,0.006763602291196158
1000,64,0.064,0.0016714343833348355
1000,64,0.064,0.0024461486270843658
1000,64,0.064,0.004738225299519672
1000,64,0.064,0.0076168130942559364
1000,64,0.064,0.003285757742188311
1000,64,0.064,0.00338747795023997
1000,64,0.064,0.004376835688962855
1000,64,0.064,0.008244366883803755
1000,64,0.064,0.008738951145108698
1000,64,0.064,0.004338493336999927
1000,64,0.064,0.009902855894273976
1000,64,0.064,0.0051236339678862874
1000,64,0.064,0.00757155536417059
1000,64,0.064,0.006353394307884952
1000,64,0.064,0.006881302155201774
1000,64,0.064,0.004176504856747365
1000,64,0.064,0.0053449497583817895
1000,64,0.064,0.0066936861743405185
1000,64,0.064,0.00238377377278437
1000,64,0.064,0.00730350823048892
1000,64,0.064,0.005557635660366156
1000,64,0.064,0.009322961651246076
1000,64,0.064,0.005185145129840418
1000,64,0.064,0.00500250255065926
1000,64,0.064,0.004415880442321107
1000,64,0.064,0.005137790226503236
1000,64,0.064,0.0012579894815017978
1000,64,0.064,0.007614561938223019
1000,64,0.064,0.0053817808571711145
1000,64,0.064,0.0005323398529495371
1000,64,0.064,0.00525860514823745
1000,64,0.064,0.0007727241669648888
1000,64,0.064,0.004019590024786357
1000,64,0.064,0.0007203670561089504
1000,64,0.064,0.0058436848903249405
1000,64,0.064,0.00957891491629298
1000,64,0.064,0.006935684784053375
1000,64,0.064,0.00395962391786403
1000,64,0.064,0.006129176983762086
1000,96,0.096,0.007108179884809607
1000,96,0.096,0.011811519520091907
1000,96,0.096,0.007748021705734798
1000,96,0.096,0.011187420784820379
1000,96,0.096,0.008691250409771645
1000,96,0.096,0.0074038682674563705
1000,96,0.096,0.007808287074015596
1000,96,0.096,0.011828349698987994
1000,96,0.096,0.01294065674322803
1000,96,0.096,0.005011130869959912
1000,96,0.096,0.005499511046487937
1000,96,0.096,0.0032986147345262506
1000,96,0.096,0.005868135354184678
1000,96,0.096,0.008852398597887556
1000,96,0.096,0.012438707943487615
1000,96,0.096,0.009207706780233305
1000,96,0.096,0.005771899918428747
1000,96,0.096,0.010217704896615165
1000,96,0.096,0.008566033064805745
1000,96,0.096,0.010011127351696014
1000,96,0.096,0.005212709238941737
1000,96,0.096,0.006463879464158329
1000,96,0.096,0.007025947729115245
1000,96,0.096,0.01457214292415171
1000,96,0.096,0.005054366010416533
1000,96,0.096,0.0038945530390699923
1000,96,0.096,0.00842761026482547
1000,96,0.096,0.005398968115791436
1000,96,0.096,0.008342770868574212
1000,96,0.096,0.009626031096564514
1000,96,0.096,0.006647856094227744
1000,96,0.096,0.00416444674159705
1000,96,0.096,0.009735886415282557
1000,96,0.096,0.00659051743971506
1000,96,0.096,0.0076256094586799605
1000,96,0.096,0.010552165155931714
1000,96,0.096,0.004750375627145809
1000,96,0.096,0.004034633676353261
1000,96,0.096,0.0113847599938256
1000,96,0.096,0.0025627392791389147
